mode,K,n_targets,n_distractors,J,h_mean,h_se,h_ci95,n_seeds,v_mean,v_se,v_ci95,r_mean,r_se,r_ci95
slot_dense_update,5,5,10,20,69.338608,2.1956186883095175,6.09503747874722,5,25.375408,4.57133697724681,12.690031448837145,3.531,1.1791693262631964,3.273374049706633
slot_dense_update,5,5,10,40,66.281458,1.4494066640022056,4.023552899270123,5,24.5287,4.985543546253507,13.839868884399735,3.6178,1.2542381512296616,3.4817651078135405
slot_dense_update,5,5,10,80,71.014318,4.832889056963132,13.416100022129653,5,23.924252000000003,4.57610626498708,12.703270991604132,3.9852,1.510111366754121,4.19206915410944
slot_dense_update,5,8,2,10,62.843925999999996,2.2022666871058094,6.113492323405726,5,47.506896,2.4315989537495692,6.750118695608804,1.3279999999999998,0.032207142065076196,0.08940702637265151
slot_dense_update,5,8,2,20,66.80431,1.7757258336916748,4.929414914328089,5,23.972338,3.453982424543298,9.588255210532195,3.2974000000000006,0.8954301536133346,2.4857141064306165
slot_dense_update,5,8,2,40,66.685312,2.1296408229708605,5.9118829245671085,5,25.431767999999998,4.159476810780895,11.546707626727763,3.0629999999999997,0.7261897135046735,2.0159026446889734
slot_dense_update,5,8,2,80,64.132182,1.3438076207084124,3.730409955086553,5,24.565306,3.8189894067051293,10.601514593013437,3.0038,0.6716636360560247,1.8645382536915245
slot_dense_update,5,8,5,10,62.962364,2.1676026196574867,6.017264872169183,5,47.526966,2.326043555410345,6.457096909819118,1.3294000000000001,0.030826287483250413,0.08557377405350314
slot_dense_update,5,8,5,20,66.767314,1.7216185576503282,4.779213116037311,5,23.905970000000003,3.2152123695022077,8.925429537738127,3.1928,0.7530806331329999,2.0905518375772076
slot_dense_update,5,8,5,40,66.581124,2.1601889828359924,5.996684616352715,5,25.439315999999998,4.001967662005279,11.109462229726653,2.9658,0.6003849098703264,1.666668509800026
slot_dense_update,5,8,5,80,64.01572200000001,1.3339290457531832,3.7029870310108364,5,24.580072,3.653748658859008,10.142806276992605,2.9122,0.5514542048076159,1.5308368725459416
slot_dense_update,5,8,10,10,62.937334,2.1907599324540334,6.0815495724923965,5,47.6943,2.342795768083509,6.50360105219982,1.3242,0.029014479144041167,0.08054419410385827
slot_dense_update,5,8,10,20,66.817516,1.769699660300018,4.912686256992849,5,24.16947,3.1904436560954967,8.856671589321099,3.1508,0.7396195238093705,2.053183798094812
slot_dense_update,5,8,10,40,66.579256,2.180352222739712,6.052657770325441,5,25.700274,3.9364303380456263,10.927530618414657,2.9196,0.5808972886836364,1.6125708733857747
slot_dense_update,5,8,10,80,63.954426,1.37322643296945,3.8120765779231927,5,24.861539999999998,3.5871542993883048,9.957940335101933,2.8592,0.5276653674441786,1.4647990600250396
dense_jepa_flatten,5,3,2,10,64.121306,2.2605119758466223,6.275181244950224,5,60.391265999999995,1.8040442457977575,5.008026826334574,1.061,0.007707139547199102,0.021395019383024707
dense_jepa_flatten,5,3,2,20,66.90864,3.5744097805539865,9.922561550817866,5,59.61736,2.6889972116441476,7.464656259524153,1.1208,0.011186599125739674,0.031053999173053334
dense_jepa_flatten,5,3,2,40,65.972292,3.1905553279365018,8.856981590351728,5,59.671068000000005,2.6448426548840303,7.3420832099580675,1.105,0.007402702209328673,0.020549901333096397
dense_jepa_flatten,5,3,2,80,72.229768,3.7419523969184865,10.387659853845717,5,64.492638,2.89779961811268,8.0442917398808,1.1188,0.013481097878140315,0.03742352770971751
dense_jepa_flatten,5,3,5,10,63.835781999999995,2.3166753160907114,6.4310906774678145,5,59.939592000000005,1.949812990636281,5.412680862006316,1.0648,0.008656789243131674,0.024031246938933527
dense_jepa_flatten,5,3,5,20,66.640116,3.5562069259459577,9.872030426425978,5,59.128768,2.719127817384464,7.548298821059271,1.1258,0.01479999999999998,0.04108479999999994
dense_jepa_flatten,5,3,5,40,66.04571200000001,3.1650362797784797,8.786140712665059,5,59.282273999999994,2.935684990581585,8.14946153385448,1.1146,0.0032649655434629126,0.009063544348653045
dense_jepa_flatten,5,3,5,80,72.129076,3.75578015441346,10.426045708651763,5,63.86261399999999,2.709177846451945,7.520677701750599,1.1276,0.0153088209866077,0.042497287058822976
dense_jepa_flatten,5,3,10,10,63.095594000000006,2.171221128917091,6.027309853873843,5,58.943498,1.7727299086222927,4.921098226335484,1.0699999999999998,0.010774970997640777,0.029911319489450795
dense_jepa_flatten,5,3,10,20,66.532058,3.6090473903544136,10.018715555623851,5,57.643719999999995,2.6521896126465014,7.362478364706687,1.1526,0.014094679847375023,0.03912683125631306
